municipality,year,payt,svc_type,hh_total,hh_trash,hh_recycling,trash_tons,recyc_tons,bulky_incl,lbs_hh_yr,coverage
Abington,2021,0,Curbside,6669.0,4604.0,4600.0,4413.84,1566.98,1,1917.393570807993,0.6903583745689009
Acton,2021,1,Drop-off,10439.0,3761.0,4305.0,2099.63,,1,1116.527519276788,0.36028355206437396
Acushnet,2021,0,Curbside,3812.0,3812.0,3812.0,3574.78,912.18,0,1875.5403987408185,1.0
Agawam,2021,0,Curbside,12187.0,8912.0,8912.0,7149.0,2293.0,0,1604.3536804308796,0.7312710265036514
Amesbury,2021,0,Curbside,5643.0,5443.0,5443.0,4885.6,1832.32,1,1795.1864780451956,0.9645578592947014
Andover,2021,0,Curbside,11493.0,9009.0,9009.0,10639.0,3326.0,1,2361.860361860362,0.7838684416601409
Aquinnah,2021,1,Drop-off,400.0,250.0,250.0,113.0,86.0,0,904.0,0.625
Arlington,2021,0,Curbside,20311.0,20311.0,20311.0,12414.0,5538.0,1,1222.3918073950076,1.0
Ashfield,2021,1,Drop-off,717.0,517.0,517.0,282.06,,0,1091.1411992263056,0.7210599721059973
Ashland,2021,1,Curbside,6326.0,5956.0,5956.0,3045.67,1979.57,1,1022.7233042310276,0.9415112235219728
Attleboro,2021,1,Curbside,15020.0,14416.0,14416.0,9979.98,4632.21,1,1384.569922308546,0.9597869507323569
Auburn,2021,0,Curbside,7406.0,5185.0,5185.0,4672.67,1288.74,0,1802.3799421407907,0.7001080205238995
Avon,2021,0,Curbside,1486.0,1454.0,1454.0,1571.9,420.83,0,2162.1733149931224,0.9784656796769852
Ayer,2021,1,Drop-off,3300.0,1321.0,1321.0,708.35,243.15,1,1072.445117335352,0.4003030303030303
Barnstable,2021,0,Drop-off,23772.0,9271.0,9271.0,9232.0,0.0,0,1991.586668104843,0.3899966346962813
Barre,2021,1,Drop-off,2124.0,919.0,919.0,613.65,,1,1335.4733405875952,0.4326741996233522
Becket,2021,1,Drop-off,1950.0,1950.0,1950.0,393.14,,0,403.2205128205128,1.0
Bedford,2021,0,Curbside,6394.0,4639.0,4639.0,3970.39,1448.64,1,1711.7439103255012,0.7255239286831404
Belmont,2021,0,Curbside,9810.0,9810.0,9810.0,6269.91,2968.5,1,1278.269113149847,1.0
Berlin,2021,0,Drop-off,1589.0,841.0,841.0,655.0,,1,1557.6694411414983,0.5292636878539962
Bernardston,2021,1,Drop-off,803.0,650.0,650.0,341.58,,0,1051.0153846153846,0.8094645080946451
Beverly,2021,0,Curbside,18200.0,13075.0,13075.0,12024.2,,1,1839.265774378585,0.7184065934065934
Billerica,2021,0,Curbside,15294.0,13654.0,13654.0,13163.0,4331.0,1,1928.0796836091988,0.8927684059108147
Blackstone,2021,0,Curbside,3573.0,3573.0,3573.0,2599.23,,0,1454.928631402183,1.0
Blandford,2021,0,Drop-off,900.0,300.0,300.0,178.76,0.0,0,1191.7333333333333,0.3333333333333333
Bolton,2021,1,Drop-off,1980.0,1980.0,1980.0,673.53,13.22,1,680.3333333333334,1.0
Boston,2021,0,Curbside,322000.0,272500.0,272500.0,204600.0,38717.0,1,1501.651376146789,0.8462732919254659
Bourne,2021,0,Both,8169.0,8169.0,8169.0,6165.99,7821.72,0,1509.6070510466398,1.0
Boxborough,2021,0,Drop-off,2028.0,996.0,996.0,893.59,324.57,1,1794.3574297188754,0.4911242603550296
Boxford,2021,1,Curbside,3118.0,2956.0,3118.0,1833.0,1060.0,0,1240.1894451962112,0.9480436177036562
Braintree,2021,0,Both,12300.0,10619.0,10619.0,12407.95,3168.74,1,2336.9337979094075,0.8633333333333333
Brewster,2021,1,Drop-off,7147.0,3777.0,3777.0,1213.31,,0,642.4728620598358,0.5284734853784805
Brockton,2021,1,Curbside,29368.0,26425.0,26425.0,27846.0,8537.0,1,2107.5496688741723,0.8997888858621629
Brookfield,2021,1,Drop-off,949.0,605.0,605.0,455.78,161.08,0,1506.7107438016528,0.6375131717597471
Brookline,2021,1,Curbside,24436.0,14547.0,14547.0,8599.5,4790.0,1,1182.3056300268097,0.5953101980684237
Buckland,2021,1,Drop-off,683.0,620.0,620.0,241.42,,0,778.7741935483871,0.9077598828696926
Burlington,2021,0,Curbside,7250.0,7055.0,7055.0,6036.22,2332.0,1,1711.1892274982283,0.973103448275862
Cambridge,2021,0,Curbside,50000.0,32500.0,44700.0,13881.0,8965.0,1,854.2153846153847,0.65
Canton,2021,0,Curbside,7432.0,7432.0,7432.0,6884.97,2035.79,1,1852.7906350914961,1.0
Carlisle,2021,0,Drop-off,2029.0,1939.0,1939.0,1831.94,,1,1889.5719443011862,0.9556431739773288
Charlemont,2021,1,Drop-off,471.0,440.0,440.0,147.29,,0,669.5,0.9341825902335457
Chatham,2021,0,Drop-off,5873.0,3160.0,3160.0,5070.0,316.62,1,3208.8607594936707,0.5380555082581304
Chelmsford,2021,0,Curbside,13564.0,12733.0,12733.0,10744.63,3361.62,1,1687.682400062829,0.9387348864641699
Cheshire,2021,1,Drop-off,1358.0,829.0,829.0,481.14,,0,1160.7720144752714,0.6104565537555229
Chester,2021,1,Drop-off,502.0,283.0,283.0,160.3,,0,1132.8621908127209,0.5637450199203188
Chesterfield,2021,1,Drop-off,554.0,208.0,208.0,142.98,,0,1374.8076923076924,0.37545126353790614
Chicopee,2021,1,Curbside,24320.0,18925.0,18925.0,12241.51,4407.61,0,1293.6866578599736,0.7781661184210527
Chilmark,2021,1,Drop-off,873.0,350.0,350.0,96.0,80.0,0,548.5714285714286,0.4009163802978236
Clinton,2021,1,Curbside,4543.0,4278.0,4278.0,2485.14,1046.17,0,1161.8232819074333,0.9416685009905349
Cohasset,2021,1,Drop-off,3338.0,3181.0,3181.0,1419.41,0.0,0,892.4300534423137,0.9529658478130617
Colrain,2021,1,Drop-off,679.0,645.0,645.0,252.52,,0,783.0077519379845,0.9499263622974963
Concord,2021,1,Curbside,5500.0,3616.0,3700.0,2504.8,0.0,0,1385.3982300884957,0.6574545454545454
Conway,2021,0,Drop-off,659.0,640.0,640.0,437.39,,0,1366.84375,0.9711684370257967
Cummington,2021,1,Drop-off,423.0,293.0,293.0,131.64,,0,898.5665529010239,0.6926713947990544
Danvers,2021,0,Both,15468.0,7674.0,7674.0,6773.61,,1,1765.340109460516,0.4961210240496509
Dartmouth,2021,1,Both,11563.0,10172.0,10172.0,5703.35,0.0,0,1121.3822257176564,0.8797024993513795
Dedham,2021,0,Curbside,8270.0,8270.0,8270.0,6683.18,2692.86,1,1616.2466747279323,1.0
Deerfield,2021,1,Drop-off,1774.0,1285.0,1285.0,526.79,,0,819.9066147859922,0.7243517474633596
Dennis,2021,0,Drop-off,14404.0,7267.0,7938.0,3870.0,,0,1065.0887573964496,0.5045126353790613
Dighton,2021,1,Curbside,2909.0,2809.0,2809.0,1798.43,686.71,0,1280.4770380918476,0.9656239257476796
Douglas,2021,0,Drop-off,3220.0,1337.0,1337.0,1145.0,,0,1712.7898279730741,0.4152173913043478
Dover,2021,0,Drop-off,2142.0,2142.0,2142.0,1080.0,0.0,0,1008.4033613445379,1.0
Dracut,2021,0,Curbside,12304.0,10710.0,10770.0,10627.0,3082.0,1,1984.500466853408,0.8704486345903771
Dunstable,2021,1,Curbside,1116.0,342.0,342.0,185.53,112.72,0,1084.970760233918,0.3064516129032258
Duxbury,2021,1,Drop-off,6361.0,5816.0,5816.0,2653.0,,0,912.3108665749656,0.914321647539695
East Bridgewater,2021,1,Both,4466.0,2917.0,2917.0,3059.0,913.0,1,2097.360301679808,0.6531571876399462
East Longmeadow,2021,1,Curbside,5700.0,5700.0,5700.0,3765.3,,0,1321.157894736842,1.0
Eastham,2021,0,Drop-off,5686.0,3894.0,3894.0,3383.43,,0,1737.7657935285054,0.6848399577910658
Edgartown,2021,1,Drop-off,3518.0,2000.0,2000.0,975.0,670.0,0,975.0,0.5685048322910745
Egremont,2021,0,Drop-off,835.0,835.0,835.0,422.17,,0,1011.185628742515,1.0
Erving,2021,0,Curbside,588.0,588.0,588.0,222.67,,0,757.3809523809524,1.0
Fairhaven,2021,0,Curbside,6820.0,6561.0,6561.0,5516.0,1583.27,1,1681.4509983234263,0.9620234604105572
Fall River,2021,0,Both,36884.0,31461.0,31461.0,28895.23,9926.0,1,1836.8920250468834,0.8529714781477064
Falmouth,2021,0,Both,25000.0,21000.0,21000.0,12562.11,3326.06,0,1196.3914285714286,0.84
Florida,2021,0,Drop-off,350.0,191.0,191.0,269.38,,0,2820.7329842931936,0.5457142857142857
Framingham,2021,0,Both,26284.0,18445.0,18445.0,19548.0,5301.55,1,2119.5988072648415,0.7017577233297824
Franklin,2021,0,Curbside,10125.0,9702.0,9702.0,7367.42,3014.36,1,1518.7425273139559,0.9582222222222222
Freetown,2021,1,Both,3481.0,2785.0,2785.0,1603.0,,0,1151.1669658886894,0.800057454754381
Gardner,2021,0,Both,7319.0,6759.0,6759.0,4222.73,1342.02,0,1249.5132416037875,0.9234868151386801
Gill,2021,1,Curbside,514.0,514.0,514.0,180.61,,0,702.7626459143969,1.0
Gloucester,2021,1,Curbside,13900.0,13500.0,13500.0,7312.78,3335.86,1,1083.3748148148147,0.9712230215827338
Goshen,2021,1,Drop-off,559.0,250.0,250.0,140.29,,0,1122.32,0.4472271914132379
Grafton,2021,1,Curbside,6285.0,4854.0,4854.0,3663.12,1844.49,1,1509.3201483312732,0.7723150357995227
Granville,2021,1,Drop-off,562.0,450.0,500.0,76.03,,0,337.9111111111111,0.800711743772242
Greenfield,2021,1,Both,5202.0,5048.0,5048.0,3741.0,,1,1482.1711568938194,0.9703960015378701
Groton,2021,1,Drop-off,3922.0,1490.0,3922.0,243.49,,0,326.8322147651007,0.37990821009688935
Hadley,2021,1,Drop-off,2226.0,2226.0,547.0,248.94,0.0,0,223.66576819407007,1.0
Halifax,2021,1,Curbside,3013.0,2583.0,3013.0,704.13,311.51,1,545.2032520325204,0.8572850979090607
Hamilton,2021,1,Curbside,2674.0,2674.0,2674.0,1460.9,1042.1,1,1092.6701570680627,1.0
Hampden,2021,1,Drop-off,1887.0,664.0,664.0,242.0,,0,728.9156626506024,0.35188129305776367
Hancock,2021,0,Drop-off,315.0,250.0,250.0,241.91,,0,1935.28,0.7936507936507936
Hanson,2021,1,Drop-off,3794.0,2200.0,2200.0,754.16,293.08,1,685.6,0.5798629414865577
Harvard,2021,1,Drop-off,1987.0,1250.0,1250.0,627.62,,0,1004.192,0.6290890790135883
Harwich,2021,0,Drop-off,10255.0,5535.0,5535.0,4955.0,,0,1790.4245709123759,0.5397367137981472
Haverhill,2021,0,Curbside,21300.0,20928.0,20928.0,21847.0,5300.0,1,2087.8249235474004,0.9825352112676057
Heath,2021,1,Drop-off,379.0,343.0,343.0,137.53,,0,801.9241982507289,0.9050131926121372
Hingham,2021,0,Drop-off,7977.0,7977.0,7977.0,6150.48,,0,1542.0534035351636,1.0
Hinsdale,2021,1,Drop-off,743.0,619.0,619.0,325.58,,0,1051.9547657512117,0.8331090174966352
Holden,2021,0,Curbside,7759.0,6074.0,6074.0,4994.0,1895.23,0,1644.385907145209,0.7828328392834129
Holliston,2021,1,Curbside,5204.0,4841.0,4841.0,3661.0,1760.0,1,1512.497417888866,0.9302459646425826
Holyoke,2021,0,Both,16200.0,9950.0,9950.0,7330.77,880.35,0,1473.521608040201,0.6141975308641975
Huntington,2021,1,Drop-off,954.0,445.0,445.0,330.84,,0,1486.9213483146068,0.46645702306079667
Ipswich,2021,1,Curbside,6414.0,5067.0,5169.0,3160.88,1759.29,1,1247.633708308664,0.7899906454630495
Kingston,2021,0,Drop-off,4459.0,3700.0,3750.0,3055.36,,0,1651.545945945946,0.8297824624355237
Lakeville,2021,1,Drop-off,4827.0,1551.0,1551.0,565.07,0.0,0,728.6524822695036,0.3213175885643257
Lawrence,2021,0,Curbside,35113.0,26020.0,26020.0,30985.06,4800.0,1,2381.634127594158,0.7410360835018369
Leverett,2021,1,Drop-off,719.0,653.0,653.0,175.8,,0,538.43797856049,0.9082058414464534
Lexington,2021,0,Curbside,11832.0,11507.0,11618.0,8965.0,3670.0,1,1558.1819761884071,0.9725321162947937
Lincoln,2021,0,Drop-off,1934.0,1934.0,1934.0,877.0,349.0,1,906.9286452947259,1.0
Littleton,2021,1,Drop-off,3131.0,1750.0,1750.0,619.89,,0,708.4457142857143,0.5589268604279782
Longmeadow,2021,1,Curbside,5779.0,5534.0,5534.0,3474.0,,0,1255.5113841705818,0.9576051219934245
Lowell,2021,0,Curbside,38000.0,25000.0,25000.0,26312.94,6830.16,0,2105.0352,0.6578947368421053
Ludlow,2021,1,Both,7177.0,7100.0,7100.0,5239.0,,1,1475.774647887324,0.9892712832659886
Lunenburg,2021,1,Curbside,4292.0,3644.0,4292.0,1856.67,958.53,0,1019.0285400658616,0.8490214352283317
Lynn,2021,0,Curbside,33122.0,27000.0,27000.0,29670.35,7610.52,1,2197.803703703704,0.8151681661735403
Lynnfield,2021,0,Curbside,4590.0,4350.0,4350.0,4758.55,1179.98,1,2187.8390804597702,0.9477124183006536
Malden,2021,1,Curbside,25000.0,17100.0,17100.0,12189.55,3956.1,1,1425.6783625730993,0.684
Manchester,2021,1,Both,2407.0,2407.0,2407.0,980.24,1090.0,1,814.4910677191525,1.0
Mansfield,2021,0,Curbside,8239.0,6831.0,6831.0,5138.0,2399.0,0,1504.3185477968086,0.829105473965287
Marblehead,2021,0,Both,8000.0,8000.0,8000.0,4668.04,2022.88,0,1167.01,1.0
Marlborough,2021,0,Both,12000.0,12000.0,12000.0,9351.31,3157.52,0,1558.5516666666667,1.0
Marshfield,2021,1,Both,9794.0,9680.0,9680.0,6231.0,3087.0,1,1287.396694214876,0.9883602205431897
Mashpee,2021,0,Drop-off,10886.0,4451.0,4960.0,3511.57,,0,1577.8791282857785,0.4088737828403454
Mattapoisett,2021,0,Both,3600.0,3600.0,3600.0,2294.0,823.73,0,1274.4444444444443,1.0
Maynard,2021,1,Curbside,4912.0,4150.0,4150.0,2222.71,1037.99,1,1071.1855421686746,0.8448697068403909
Medfield,2021,0,Drop-off,4455.0,3550.0,3550.0,2802.0,914.97,1,1578.5915492957747,0.7968574635241302
Medford,2021,0,Curbside,23016.0,19500.0,19500.0,16568.0,5693.0,0,1699.2820512820513,0.8472367049009385
Medway,2021,1,Both,4485.0,4192.0,4192.0,3840.32,1549.9,1,1832.2137404580153,0.9346711259754737
Melrose,2021,0,Curbside,12349.0,8900.0,8900.0,7426.0,2737.0,1,1668.7640449438202,0.7207061300510162
Merrimac,2021,1,Curbside,3178.0,1233.0,1895.0,650.76,585.86,1,1055.5717761557178,0.3879798615481435
Methuen,2021,0,Both,17907.0,14739.0,14739.0,20536.0,2722.0,1,2786.6205305651674,0.8230859440442285
Middleborough,2021,0,Both,7406.0,6545.0,6545.0,5373.0,1796.0,0,1641.8640183346065,0.8837429111531191
Middlefield,2021,0,Drop-off,278.0,178.0,178.0,115.54,,0,1298.2022471910113,0.6402877697841727
Milford,2021,0,Curbside,11500.0,9000.0,9000.0,11000.0,,1,2444.4444444444443,0.782608695652174
Millbury,2021,0,Drop-off,5338.0,3542.0,3542.0,3600.0,1092.0,1,2032.7498588368153,0.6635443986511802
Millis,2021,1,Drop-off,3803.0,3803.0,3803.0,421.69,,0,221.76702603207994,1.0
Milton,2021,1,Curbside,9555.0,8937.0,9395.0,6922.93,3304.95,1,1549.273805527582,0.9353218210361067
Monroe,2021,0,Curbside,73.0,73.0,73.0,56.41,4.35,0,1545.4794520547946,1.0
Monson,2021,0,Curbside,2932.0,2857.0,2827.0,2539.96,21.51,1,1778.0609030451521,0.9744201909959073
Montague,2021,1,Curbside,2629.0,2629.0,2629.0,1375.15,,0,1046.1392164321035,1.0
Monterey,2021,0,Drop-off,902.0,600.0,600.0,265.97,,0,886.5666666666667,0.6651884700665188
Mount Washington,2021,0,Drop-off,159.0,159.0,159.0,40.35,,0,507.54716981132077,1.0
Nahant,2021,0,Curbside,1350.0,1350.0,1350.0,1121.46,439.6,1,1661.4222222222222,1.0
Nantucket,2021,0,Drop-off,8952.0,8952.0,8952.0,6691.66,,1,1495.0089365504914,1.0
Natick,2021,1,Curbside,13560.0,10680.0,10680.0,6084.0,4562.0,1,1139.3258426966293,0.7876106194690266
Needham,2021,1,Drop-off,8413.0,5400.0,5400.0,3255.0,364.0,1,1205.5555555555557,0.6418637822417687
New Bedford,2021,0,Curbside,38888.0,36394.0,36394.0,32467.85,6985.06,0,1784.2419080068144,0.9358671055338408
New Marlborough,2021,0,Drop-off,940.0,435.0,435.0,244.5,63.06,0,1124.1379310344828,0.4627659574468085
New Salem,2021,1,Drop-off,428.0,225.0,225.0,148.76,,0,1322.3111111111111,0.5257009345794392
Newbury,2021,1,Drop-off,2937.0,2349.0,2349.0,884.26,,0,752.8820774797787,0.7997957099080695
Newburyport,2021,0,Curbside,10346.0,7748.0,7748.0,5682.94,2288.14,1,1466.9437274135262,0.7488884593079451
Newton,2021,0,Curbside,31500.0,28500.0,28500.0,18183.17,9159.98,1,1276.0119298245613,0.9047619047619048
Norfolk,2021,1,Drop-off,3870.0,1264.0,1264.0,538.24,,0,851.6455696202531,0.32661498708010334
North Adams,2021,1,Drop-off,5366.0,5366.0,5366.0,4897.0,,1,1825.1956764815504,1.0
North Andover,2021,0,Curbside,11914.0,8326.0,8326.0,7973.0,3418.0,1,1915.205380735047,0.6988416988416989
North Attleborough,2021,1,Both,10327.0,8889.0,8924.0,5330.14,2813.26,1,1199.2665091686354,0.860753364965624
North Brookfield,2021,1,Drop-off,2024.0,1900.0,1900.0,700.0,50.0,1,736.8421052631579,0.9387351778656127
North Reading,2021,0,Curbside,5370.0,4462.0,4462.0,4506.0,944.03,1,2019.7220977140296,0.8309124767225325
Northborough,2021,1,Curbside,5955.0,5002.0,5002.0,2165.76,988.87,1,865.9576169532187,0.8399664147774979
Northfield,2021,1,Drop-off,1152.0,811.0,811.0,438.06,,0,1080.2959309494452,0.7039930555555556
Norwell,2021,1,Curbside,3683.0,3571.0,3571.0,2791.56,1544.62,1,1563.4612153458415,0.9695900081455335
Norwood,2021,0,Curbside,13389.0,9647.0,9647.0,6673.34,4199.0,0,1383.5057530838603,0.7205168421838823
Oak Bluffs,2021,1,Both,4081.0,3050.0,4081.0,795.0,,0,521.311475409836,0.7473658417054644
Orange,2021,1,Drop-off,2489.0,1223.0,1223.0,543.0,,0,887.9803761242846,0.49136199276818
Orleans,2021,0,Drop-off,5362.0,3825.0,3825.0,1841.0,0.0,0,962.6143790849674,0.7133532264080567
Otis,2021,0,Drop-off,1750.0,1200.0,1200.0,616.2,,0,1027.0,0.6857142857142857
Paxton,2021,0,Curbside,1599.0,1599.0,1599.0,1529.0,,0,1912.4452782989367,1.0
Peabody,2021,0,Curbside,17363.0,14000.0,14000.0,16558.29,,1,2365.47,0.8063122732246731
Pembroke,2021,0,Curbside,6568.0,6568.0,6568.0,6016.3,1900.23,1,1832.0036540803899,1.0
Pepperell,2021,1,Drop-off,4052.0,1432.0,1503.0,802.64,,0,1121.0055865921788,0.35340572556762095
Peru,2021,1,Drop-off,380.0,335.0,335.0,176.39,,0,1053.0746268656717,0.881578947368421
Petersham,2021,1,Drop-off,500.0,201.0,294.0,209.82,,1,2087.7611940298507,0.402
Phillipston,2021,1,Drop-off,817.0,350.0,350.0,185.64,,0,1060.8,0.4283965728274174
Pittsfield,2021,0,Curbside,18000.0,16700.0,16700.0,17906.28,,1,2144.4646706586827,0.9277777777777778
Plainfield,2021,1,Drop-off,308.0,197.0,197.0,91.81,,0,932.0812182741116,0.6396103896103896
Plainville,2021,1,Curbside,4051.0,2287.0,2287.0,1560.0,754.12,0,1364.2326191517272,0.5645519624784004
Plympton,2021,0,Drop-off,1200.0,835.0,835.0,703.13,,0,1684.1437125748503,0.6958333333333333
Provincetown,2021,0,Curbside,2560.0,2560.0,2560.0,2712.0,1158.0,1,2118.75,1.0
Quincy,2021,0,Curbside,45000.0,33500.0,33500.0,32395.0,5440.0,1,1934.0298507462687,0.7444444444444445
Randolph,2021,0,Curbside,12260.0,9533.0,9533.0,11233.0,2838.0,1,2356.6558271268227,0.7775693311582381
Reading,2021,0,Curbside,8895.0,8293.0,8293.0,7310.06,2773.13,1,1762.9470637887375,0.9323215289488477
Revere,2021,0,Curbside,24200.0,20500.0,20500.0,17458.06,3591.43,1,1703.2253658536586,0.8471074380165289
Rochester,2021,0,Curbside,2008.0,2008.0,2008.0,1988.3,464.72,0,1980.3784860557769,1.0
Rockland,2021,0,Curbside,5468.0,5075.0,5075.0,4591.0,1287.0,0,1809.2610837438424,0.9281272860277981
Rockport,2021,1,Drop-off,4941.0,3230.0,3230.0,2135.91,,1,1322.5448916408668,0.6537138231127302
Rowe,2021,1,Drop-off,215.0,198.0,198.0,102.7,,0,1037.3737373737374,0.9209302325581395
Royalston,2021,1,Drop-off,566.0,390.0,390.0,162.2,,0,831.7948717948718,0.6890459363957597
Russell,2021,1,Drop-off,563.0,427.0,427.0,250.9,,0,1175.175644028103,0.7584369449378331
Salem,2021,0,Curbside,21050.0,17050.0,17050.0,12074.99,3823.87,1,1416.4211143695015,0.8099762470308789
Sandwich,2021,1,Drop-off,8500.0,5500.0,5000.0,2736.0,,0,994.9090909090909,0.6470588235294118
Saugus,2021,0,Curbside,10662.0,8758.0,8758.0,9565.51,2052.15,1,2184.405115323133,0.8214218720690302
Savoy,2021,1,Drop-off,295.0,165.0,165.0,106.8,,0,1294.5454545454545,0.559322033898305
Scituate,2021,1,Drop-off,7920.0,5491.0,5491.0,3337.0,,0,1215.4434529229648,0.6933080808080808
Seekonk,2021,1,Curbside,5330.0,5032.0,5032.0,3059.55,1276.47,0,1216.0373608903021,0.9440900562851783
Sharon,2021,1,Curbside,6703.0,5440.0,5440.0,4522.38,2304.06,0,1662.639705882353,0.8115769058630464
Sheffield,2021,0,Drop-off,1674.0,900.0,910.0,589.47,,0,1309.9333333333334,0.5376344086021505
Shelburne,2021,1,Drop-off,608.0,510.0,510.0,257.1,,0,1008.2352941176472,0.8388157894736842
Sherborn,2021,0,Drop-off,1489.0,1489.0,1489.0,1602.18,,1,2152.0214909335123,1.0
Shirley,2021,0,Curbside,2510.0,1700.0,1700.0,1199.45,357.65,0,1411.1176470588234,0.6772908366533864
Shrewsbury,2021,1,Curbside,13089.0,10175.0,10175.0,6417.15,,1,1261.3562653562653,0.7773703109481244
Shutesbury,2021,1,Curbside,884.0,884.0,884.0,340.02,,0,769.2760180995475,1.0
Somerset,2021,1,Both,6944.0,6944.0,6944.0,4054.95,,1,1167.9003456221199,1.0
Somerville,2021,0,Curbside,28000.0,26250.0,26250.0,18302.07,7268.43,0,1394.4434285714285,0.9375
South Hadley,2021,1,Both,6500.0,6500.0,6500.0,2916.81,,1,897.48,1.0
Southampton,2021,1,Drop-off,2314.0,948.0,948.0,559.13,0.0,0,1179.5991561181434,0.4096802074330164
Southbridge,2021,0,Curbside,7303.0,6587.0,6587.0,4962.49,1337.39,0,1506.7526947016852,0.9019580994112009
Southwick,2021,0,Drop-off,3565.0,2175.0,2203.0,2202.0,,0,2024.8275862068965,0.6100981767180925
Spencer,2021,1,Drop-off,3796.0,1605.0,1605.0,1250.16,351.5,0,1557.8317757009345,0.42281348788198103
Springfield,2021,0,Curbside,61000.0,40000.0,40000.0,47739.65,8142.99,0,2386.9825,0.6557377049180327
Sterling,2021,0,Curbside,3000.0,3000.0,3000.0,2302.2,0.0,1,1534.8,1.0
Stoneham,2021,0,Curbside,9500.0,6700.0,6700.0,6300.0,2321.0,1,1880.597014925373,0.7052631578947368
Sturbridge,2021,1,Drop-off,4492.0,1914.0,1914.0,200.0,0.0,0,208.9864158829676,0.42609082813891364
Sutton,2021,1,Drop-off,3690.0,1200.0,1200.0,486.29,0.0,1,810.4833333333333,0.3252032520325203
Swampscott,2021,1,Curbside,6298.0,5125.0,5125.0,3690.12,1737.36,1,1440.0468292682926,0.8137503969514132
Swansea,2021,1,Curbside,6327.0,6150.0,6150.0,7094.93,,0,2307.2943089430896,0.9720246562351825
Taunton,2021,1,Curbside,20593.0,18279.0,20474.0,12831.82,4708.31,1,1403.9958422233165,0.8876317195163405
Tewksbury,2021,0,Curbside,10073.0,10073.0,10073.0,10750.0,2916.0,1,2134.4187431748237,1.0
Topsfield,2021,1,Curbside,2161.0,2161.0,2161.0,2076.29,0.0,1,1921.6011105969458,1.0
Townsend,2021,0,Curbside,3461.0,3461.0,3461.0,2259.03,856.86,0,1305.4203987286912,1.0
